time_utc,load_mw_actual,load_mw_dam,load_mw_rtpd
2021-08-04 13:00:00,26850,26205,25804.5000
2021-08-04 14:00:00,27766,27358,26880.0000
2021-08-04 15:00:00,28591,28290,27717.7500
2021-08-04 16:00:00,29272,28925,28148.0000
2021-08-04 17:00:00,30258,29902,29134.7500
2021-08-04 18:00:00,31491,31331,30512.7500
2021-08-04 19:00:00,33303,33112,32072.0000
2021-08-04 20:00:00,35433,35117,34248.5000
2021-08-04 21:00:00,37247,36964,36353.0000
2021-08-04 22:00:00,38773,38775,38457.0000
2021-08-04 23:00:00,39912,40048,39351.2500
2021-08-05 00:00:00,40587,40930,40183.5000
2021-08-05 01:00:00,40273,40673,39929.0000
2021-08-05 02:00:00,39025,39360,38659.0000
2021-08-05 03:00:00,37585,38276,37809.2500
2021-08-05 04:00:00,35513,36318,35664.0000
2021-08-05 05:00:00,32868,33271,32854.0000
2021-08-05 06:00:00,30237,30531,30114.5000
2021-08-05 07:00:00,28154,27799,27955.2500
2021-08-05 08:00:00,26819,26225,26300.5000
2021-08-05 09:00:00,25616,25098,25043.0000
2021-08-05 10:00:00,25240,24426,24367.2500
2021-08-05 11:00:00,25360,24490,24293.0000
2021-08-05 12:00:00,25850,25234,24899.0000
2021-08-05 13:00:00,26865,26205,25955.0000
2021-08-05 14:00:00,27976,27175,26872.5000
2021-08-05 15:00:00,29092,27900,27620.2500
2021-08-05 16:00:00,29727,28431,28088.2500
2021-08-05 17:00:00,30723,29158,28806.7500
2021-08-05 18:00:00,31774,30432,29789.5000
2021-08-05 19:00:00,32862,31973,30872.5000
2021-08-05 20:00:00,34084,33809,33209.5000
2021-08-05 21:00:00,35403,35632,34753.5000
2021-08-05 22:00:00,36632,37273,36164.5000
2021-08-05 23:00:00,37785,38546,37128.7500
2021-08-06 00:00:00,38720,39368,37978.7500
2021-08-06 01:00:00,38634,39293,38086.2500
2021-08-06 02:00:00,37494,37976,37128.2500
2021-08-06 03:00:00,36162,37020,36519.0000
2021-08-06 04:00:00,34311,35149,34482.5000
2021-08-06 05:00:00,31619,32344,31841.2500
2021-08-06 06:00:00,29257,29628,29178.5000
2021-08-06 07:00:00,27658,27660,27176.7500
2021-08-06 08:00:00,26488,26094,25692.2500
2021-08-06 09:00:00,25295,24982,24452.0000
2021-08-06 10:00:00,24889,24456,23895.5000
2021-08-06 11:00:00,25187,24542,23895.7500
2021-08-06 12:00:00,25888,25287,24734.0000
2021-08-06 13:00:00,26754,26195,25595.0000
2021-08-06 14:00:00,27790,27191,26529.2500
2021-08-06 15:00:00,28787,27545,27177.0000
2021-08-06 16:00:00,29415,27965,27502.2500
2021-08-06 17:00:00,29810,28810,28339.5000
2021-08-06 18:00:00,30292,29958,29188.7500
2021-08-06 19:00:00,31277,31201,30229.5000
2021-08-06 20:00:00,32766,33033,31703.0000
2021-08-06 21:00:00,34313,34953,33489.2500
2021-08-06 22:00:00,35657,36844,35124.7500
2021-08-06 23:00:00,36791,38287,36345.7500
2021-08-07 00:00:00,37417,38973,37098.0000
2021-08-07 01:00:00,37013,38770,36859.7500
2021-08-07 02:00:00,35976,37372,35568.5000
2021-08-07 03:00:00,34840,36249,34988.0000
2021-08-07 04:00:00,33110,34485,33316.7500
2021-08-07 05:00:00,30751,31990,30874.5000
2021-08-07 06:00:00,28448,29435,28518.5000
2021-08-07 07:00:00,26855,27104,26374.5000
2021-08-07 08:00:00,25459,25405,24859.2500
2021-08-07 09:00:00,24438,24201,23760.2500
2021-08-07 10:00:00,23826,23404,23071.2500
2021-08-07 11:00:00,23620,23096,22787.0000
2021-08-07 12:00:00,23424,23259,23026.0000
2021-08-07 13:00:00,23702,23233,22998.5000
2021-08-07 14:00:00,24579,23419,23276.2500
2021-08-07 15:00:00,25557,23868,23696.2500
2021-08-07 16:00:00,25978,24166,23994.5000
2021-08-07 17:00:00,26395,24946,24340.2500
2021-08-07 18:00:00,27054,26099,25178.2500
2021-08-07 19:00:00,27833,27411,26398.2500
2021-08-07 20:00:00,29304,29082,27961.2500
2021-08-07 21:00:00,31134,30956,29653.7500
2021-08-07 22:00:00,32926,32892,31510.5000
2021-08-07 23:00:00,34370,34376,33140.0000
2021-08-08 00:00:00,35096,35547,34476.2500
2021-08-08 01:00:00,34831,35744,34605.0000
2021-08-08 02:00:00,33755,34596,33407.7500
2021-08-08 03:00:00,32796,33706,32896.0000
2021-08-08 04:00:00,31441,32245,31290.2500
2021-08-08 05:00:00,29452,30114,29193.0000
2021-08-08 06:00:00,27434,27995,27040.5000
2021-08-08 07:00:00,25776,26067,25243.0000
2021-08-08 08:00:00,24760,24541,23819.7500
2021-08-08 09:00:00,23800,23444,22842.0000
2021-08-08 10:00:00,23183,22647,22138.2500
2021-08-08 11:00:00,22898,22196,21780.5000
2021-08-08 12:00:00,22803,22006,21783.2500
2021-08-08 13:00:00,22681,21632,21548.0000
2021-08-08 14:00:00,23028,21519,21493.0000
2021-08-08 15:00:00,23866,21839,21646.5000
2021-08-08 16:00:00,24099,22215,21947.5000
2021-08-08 17:00:00,24031,22767,22236.2500
2021-08-08 18:00:00,24694,23796,22863.7500
2021-08-08 19:00:00,25882,25089,23868.0000
2021-08-08 20:00:00,27489,26857,25562.5000
2021-08-08 21:00:00,29665,28802,27761.2500
2021-08-08 22:00:00,31867,30852,29970.0000
2021-08-08 23:00:00,33520,32526,32275.5000
2021-08-09 00:00:00,34880,33968,34058.5000
2021-08-09 01:00:00,35171,34355,34777.2500
2021-08-09 02:00:00,34335,33561,33949.7500
2021-08-09 03:00:00,33307,32804,33536.0000
2021-08-09 04:00:00,31625,31309,31691.5000
2021-08-09 05:00:00,29224,28924,29317.7500
2021-08-09 06:00:00,27087,26626,26865.7500
2021-08-09 07:00:00,25518,25425,24998.7500
2021-08-09 08:00:00,24280,24056,23576.2500
2021-08-09 09:00:00,23508,23122,22692.5000
2021-08-09 10:00:00,23227,22587,22257.5000
2021-08-09 11:00:00,23661,22685,22403.7500
2021-08-09 12:00:00,24524,23747,23399.7500
2021-08-09 13:00:00,25909,24982,24547.2500
2021-08-09 14:00:00,27484,26081,25668.5000
2021-08-09 15:00:00,28386,26728,26578.5000
2021-08-09 16:00:00,28748,26923,26890.7500
2021-08-09 17:00:00,29413,27316,27385.5000
2021-08-09 18:00:00,30525,28169,28411.7500
2021-08-09 19:00:00,31889,29274,29983.7500
2021-08-09 20:00:00,33496,31020,32022.0000
2021-08-09 21:00:00,35586,32955,34276.2500
2021-08-09 22:00:00,37215,34825,36338.0000
2021-08-09 23:00:00,38416,36408,37973.2500
2021-08-10 00:00:00,39263,37379,38744.7500
2021-08-10 01:00:00,39020,37496,38662.0000
2021-08-10 02:00:00,37650,36338,37541.2500
2021-08-10 03:00:00,36285,35441,36671.0000
2021-08-10 04:00:00,34223,33617,34343.5000
2021-08-10 05:00:00,31372,30900,31542.5000
2021-08-10 06:00:00,28848,28377,28843.0000
2021-08-10 07:00:00,27156,26434,26836.0000
2021-08-10 08:00:00,25980,24934,25180.0000
2021-08-10 09:00:00,24957,23924,24160.0000
2021-08-10 10:00:00,24929,23360,23547.5000
2021-08-10 11:00:00,25006,23455,23560.5000
2021-08-10 12:00:00,25898,24378,24518.5000
2021-08-10 13:00:00,27033,25578,25610.0000
2021-08-10 14:00:00,28063,26457,26685.7500
2021-08-10 15:00:00,29215,27134,27384.7500
2021-08-10 16:00:00,29839,27505,27638.7500
2021-08-10 17:00:00,30756,28065,28302.0000
2021-08-10 18:00:00,32080,29087,29737.5000
2021-08-10 19:00:00,33661,30606,31610.7500
2021-08-10 20:00:00,35483,32531,33991.0000
2021-08-10 21:00:00,37543,34669,36365.0000
2021-08-10 22:00:00,39651,36706,38448.5000
2021-08-10 23:00:00,41060,38047,40234.7500
2021-08-11 00:00:00,41688,38941,41238.5000
2021-08-11 01:00:00,41219,39061,41032.5000
2021-08-11 02:00:00,39852,37961,39690.2500
2021-08-11 03:00:00,38406,36866,38671.2500
2021-08-11 04:00:00,36106,35113,36339.5000
2021-08-11 05:00:00,33167,32355,33347.5000
2021-08-11 06:00:00,30490,29676,30553.0000
2021-08-11 07:00:00,28566,28315,28279.2500
2021-08-11 08:00:00,27339,26673,26613.0000
2021-08-11 09:00:00,26321,25503,25412.5000
2021-08-11 10:00:00,25860,24794,24835.2500
2021-08-11 11:00:00,26056,24775,24821.7500
2021-08-11 12:00:00,26785,25643,25732.5000
2021-08-11 13:00:00,27822,26779,26841.0000
2021-08-11 14:00:00,28987,27814,28227.5000
2021-08-11 15:00:00,30495,28765,29033.2500
2021-08-11 16:00:00,30802,29468,29851.7500
2021-08-11 17:00:00,32902,30484,30856.7500
2021-08-11 18:00:00,34534,31982,32540.0000
2021-08-11 19:00:00,36282,33788,34947.2500
2021-08-11 20:00:00,38177,35935,37359.5000
2021-08-11 21:00:00,39672,38139,39270.2500
2021-08-11 22:00:00,40782,40081,40521.2500
2021-08-11 23:00:00,41168,41346,41278.2500
2021-08-12 00:00:00,41017,42136,41320.7500
2021-08-12 01:00:00,39988,42035,40359.7500
2021-08-12 02:00:00,38802,40539,38523.5000
2021-08-12 03:00:00,37572,39232,37478.5000
2021-08-12 04:00:00,35438,37157,35511.2500
2021-08-12 05:00:00,32799,34010,32741.7500
2021-08-12 06:00:00,30357,30998,30010.5000
2021-08-12 07:00:00,28119,29044,27911.0000
2021-08-12 08:00:00,26793,27314,26245.7500
2021-08-12 09:00:00,26078,26108,25223.5000
2021-08-12 10:00:00,25633,25377,24549.5000
2021-08-12 11:00:00,25886,25314,24578.0000
2021-08-12 12:00:00,26513,26171,25449.5000
2021-08-12 13:00:00,27727,27278,26592.5000
2021-08-12 14:00:00,29095,28371,27765.2500
2021-08-12 15:00:00,30468,29318,28616.0000
2021-08-12 16:00:00,31061,30118,29282.7500
2021-08-12 17:00:00,32406,31252,30588.7500
2021-08-12 18:00:00,33993,32733,32111.0000
2021-08-12 19:00:00,35800,34582,34111.5000
2021-08-12 20:00:00,37567,36856,36452.5000
2021-08-12 21:00:00,39161,38924,38577.5000
2021-08-12 22:00:00,40762,40807,40078.2500
2021-08-12 23:00:00,41809,42174,40900.0000
2021-08-13 00:00:00,41989,42715,41766.0000
2021-08-13 01:00:00,41096,42447,41183.7500
2021-08-13 02:00:00,39638,40873,39527.7500
2021-08-13 03:00:00,38125,39581,38526.0000
2021-08-13 04:00:00,36035,37359,36164.5000
2021-08-13 05:00:00,33189,34374,33262.5000
2021-08-13 06:00:00,30325,31438,30524.5000
2021-08-13 07:00:00,28375,28398,28311.0000
2021-08-13 08:00:00,26789,26821,26545.2500
2021-08-13 09:00:00,25543,25673,25226.2500
2021-08-13 10:00:00,25092,25003,24455.7500
2021-08-13 11:00:00,25220,24982,24346.2500
2021-08-13 12:00:00,26053,25739,25167.7500
2021-08-13 13:00:00,27135,26844,26347.0000
2021-08-13 14:00:00,28225,27941,27386.5000
2021-08-13 15:00:00,29494,28790,28104.7500
2021-08-13 16:00:00,30219,29445,28563.2500
2021-08-13 17:00:00,31278,30306,29559.5000
2021-08-13 18:00:00,32475,31494,30932.7500
2021-08-13 19:00:00,33516,32785,32601.0000
2021-08-13 20:00:00,35330,34669,34441.7500
2021-08-13 21:00:00,37028,36579,36313.7500
2021-08-13 22:00:00,38513,38328,38030.2500
2021-08-13 23:00:00,39454,39601,39074.7500
2021-08-14 00:00:00,39729,40177,39450.2500
2021-08-14 01:00:00,38955,39780,38988.7500
2021-08-14 02:00:00,37520,38329,37599.2500
2021-08-14 03:00:00,36338,37310,36494.2500
2021-08-14 04:00:00,34674,35431,34558.7500
2021-08-14 05:00:00,32440,32934,32223.7500
2021-08-14 06:00:00,30107,30393,29863.2500
2021-08-14 07:00:00,28009,28608,27831.5000
2021-08-14 08:00:00,26405,26875,26200.2500
2021-08-14 09:00:00,25292,25609,24946.0000
2021-08-14 10:00:00,24615,24759,24122.5000
2021-08-14 11:00:00,24417,24376,23800.2500
2021-08-14 12:00:00,24815,24511,23951.5000
2021-08-14 13:00:00,25514,24620,24087.0000
2021-08-14 14:00:00,26103,24972,24516.0000
2021-08-14 15:00:00,26813,25592,25079.2500
2021-08-14 16:00:00,27548,26191,25642.2500
2021-08-14 17:00:00,28490,27090,26525.7500
2021-08-14 18:00:00,30011,28436,28041.5000
2021-08-14 19:00:00,31836,30126,30481.0000
2021-08-14 20:00:00,33662,32147,32206.5000
2021-08-14 21:00:00,34845,34099,34355.5000
2021-08-14 22:00:00,35978,36128,35762.7500
2021-08-14 23:00:00,36952,37463,36680.0000
2021-08-15 00:00:00,37022,38708,37093.7500
2021-08-15 01:00:00,36695,38767,36749.5000
2021-08-15 02:00:00,35800,37563,35456.7500
2021-08-15 03:00:00,34791,36442,34896.2500
2021-08-15 04:00:00,33136,34783,33174.0000
2021-08-15 05:00:00,30999,32389,30879.5000
2021-08-15 06:00:00,28982,30071,28617.2500
2021-08-15 07:00:00,27371,28321,26718.5000
2021-08-15 08:00:00,25882,26686,25289.0000
2021-08-15 09:00:00,24772,25396,24111.0000
2021-08-15 10:00:00,24092,24552,23315.5000
2021-08-15 11:00:00,23720,24024,22927.0000
2021-08-15 12:00:00,23601,23938,22873.5000
2021-08-15 13:00:00,23651,23657,22731.0000
2021-08-15 14:00:00,24497,23834,22954.2500
2021-08-15 15:00:00,25309,24480,23291.7500
2021-08-15 16:00:00,26069,25389,23772.0000
2021-08-15 17:00:00,27094,26727,24838.5000
2021-08-15 18:00:00,28428,28538,26758.5000
2021-08-15 19:00:00,29927,30735,28585.5000
2021-08-15 20:00:00,32266,33075,30791.2500
2021-08-15 21:00:00,34572,35338,33294.5000
2021-08-15 22:00:00,36765,37557,35405.5000
2021-08-15 23:00:00,38327,39037,37269.7500
2021-08-16 00:00:00,39225,40360,38623.0000
2021-08-16 01:00:00,39075,40508,38753.5000
2021-08-16 02:00:00,38051,39353,37662.0000
2021-08-16 03:00:00,36840,38319,36839.2500
2021-08-16 04:00:00,34709,36269,34869.5000
2021-08-16 05:00:00,32014,33274,32104.7500
2021-08-16 06:00:00,29498,30425,29440.5000
2021-08-16 07:00:00,27623,27961,27383.2500
2021-08-16 08:00:00,26346,26375,25723.2500
2021-08-16 09:00:00,25365,25307,24619.0000
2021-08-16 10:00:00,24923,24708,23861.5000
2021-08-16 11:00:00,25184,24817,24065.2500
2021-08-16 12:00:00,26049,25851,25051.5000
2021-08-16 13:00:00,27693,27316,26422.5000
2021-08-16 14:00:00,29618,28891,28000.2500
2021-08-16 15:00:00,31169,30073,29395.5000
2021-08-16 16:00:00,32182,31170,30240.5000
2021-08-16 17:00:00,32890,32560,31396.5000
2021-08-16 18:00:00,34382,34247,32990.2500
2021-08-16 19:00:00,36237,36321,34900.0000
2021-08-16 20:00:00,38236,38521,37289.2500
2021-08-16 21:00:00,40118,40551,39277.5000
2021-08-16 22:00:00,41609,42366,40968.2500
2021-08-16 23:00:00,42459,43227,42122.0000
2021-08-17 00:00:00,42568,43762,42487.5000
2021-08-17 01:00:00,41726,43212,41802.5000
2021-08-17 02:00:00,40311,41445,40243.2500
2021-08-17 03:00:00,38657,40263,39160.5000
2021-08-17 04:00:00,36261,37890,36611.7500
2021-08-17 05:00:00,33085,34625,33408.0000
2021-08-17 06:00:00,30353,31484,30493.5000
2021-08-17 07:00:00,28478,28423,28140.5000
2021-08-17 08:00:00,27005,26711,26674.5000
2021-08-17 09:00:00,26094,25537,25595.7500
2021-08-17 10:00:00,25364,24852,24819.0000
2021-08-17 11:00:00,25529,24907,24758.2500
2021-08-17 12:00:00,26569,25896,25647.7500
2021-08-17 13:00:00,27869,27079,26961.0000
2021-08-17 14:00:00,29108,28336,28049.7500
2021-08-17 15:00:00,30395,29089,28936.7500
2021-08-17 16:00:00,31208,29654,29407.0000
2021-08-17 17:00:00,31799,30352,30248.0000
2021-08-17 18:00:00,32892,31467,31186.2500
2021-08-17 19:00:00,34122,32573,32506.5000
2021-08-17 20:00:00,35165,34322,34194.7500
2021-08-17 21:00:00,36612,35959,35803.0000
2021-08-17 22:00:00,37969,37649,37156.2500
2021-08-17 23:00:00,38727,38565,38105.7500
2021-08-18 00:00:00,38849,39354,38627.7500
2021-08-18 01:00:00,38229,38903,38117.5000
2021-08-18 02:00:00,37039,37780,36973.7500
2021-08-18 03:00:00,35761,36800,36154.0000
2021-08-18 04:00:00,33746,34725,33915.2500
2021-08-18 05:00:00,31044,31968,31279.2500
2021-08-18 06:00:00,28713,29309,28655.2500
2021-08-18 07:00:00,26861,27061,26732.2500
2021-08-18 08:00:00,25608,25607,25309.7500
2021-08-18 09:00:00,24977,24673,24352.7500
2021-08-18 10:00:00,24747,24136,23806.5000
2021-08-18 11:00:00,24836,24250,24002.2500
2021-08-18 12:00:00,25661,25255,24889.2500
2021-08-18 13:00:00,27161,26520,25994.5000
2021-08-18 14:00:00,28331,27359,27241.2500
2021-08-18 15:00:00,29690,27900,27822.0000
2021-08-18 16:00:00,30139,28113,27790.5000
2021-08-18 17:00:00,30207,28379,28205.7500
2021-08-18 18:00:00,30090,28849,28490.5000
2021-08-18 19:00:00,30002,29500,28956.2500
2021-08-18 20:00:00,30340,30548,29481.5000
2021-08-18 21:00:00,31111,31916,30188.7500
2021-08-18 22:00:00,31877,33397,31146.2500
2021-08-18 23:00:00,32470,34557,31800.5000
2021-08-19 00:00:00,32611,35188,32313.0000
2021-08-19 01:00:00,32663,34978,32386.7500
2021-08-19 02:00:00,32604,34458,31920.0000
2021-08-19 03:00:00,32214,33957,31879.5000
2021-08-19 04:00:00,30911,32381,30609.2500
2021-08-19 05:00:00,28735,29951,28654.7500
2021-08-19 06:00:00,26786,27670,26589.0000
2021-08-19 07:00:00,25370,25907,25043.5000
2021-08-19 08:00:00,24451,24659,23821.5000
2021-08-19 09:00:00,23864,23764,23038.7500
2021-08-19 10:00:00,23531,23348,22640.0000
2021-08-19 11:00:00,23943,23454,22813.0000
2021-08-19 12:00:00,25086,24370,23889.7500
2021-08-19 13:00:00,26556,25553,25235.0000
2021-08-19 14:00:00,27694,26414,26409.7500
2021-08-19 15:00:00,28579,26898,26977.2500
2021-08-19 16:00:00,29071,26939,27215.0000
2021-08-19 17:00:00,29130,26955,27558.0000
2021-08-19 18:00:00,29291,27206,27775.7500
2021-08-19 19:00:00,29483,27920,28598.0000
2021-08-19 20:00:00,30081,29076,29227.2500
2021-08-19 21:00:00,31419,30431,30360.7500
2021-08-19 22:00:00,32700,31918,31815.0000
2021-08-19 23:00:00,33464,33170,33139.0000
2021-08-20 00:00:00,33808,33992,33860.7500
2021-08-20 01:00:00,33483,34211,33615.5000
2021-08-20 02:00:00,32952,33650,32824.0000
2021-08-20 03:00:00,32384,33215,32332.2500
2021-08-20 04:00:00,30856,31605,30809.5000
2021-08-20 05:00:00,28630,29152,28608.5000
2021-08-20 06:00:00,26581,26971,26492.5000
2021-08-20 07:00:00,25138,25593,24894.0000
2021-08-20 08:00:00,24186,24263,23673.0000
2021-08-20 09:00:00,23397,23362,22877.5000
2021-08-20 10:00:00,23038,22956,22456.0000
2021-08-20 11:00:00,23445,23052,22607.2500
2021-08-20 12:00:00,24612,24017,23651.5000
2021-08-20 13:00:00,26146,25372,25015.7500
2021-08-20 14:00:00,27258,26222,26295.0000
2021-08-20 15:00:00,28012,26540,26806.5000
2021-08-20 16:00:00,27927,26741,27036.5000
2021-08-20 17:00:00,27762,26727,27179.7500
2021-08-20 18:00:00,27805,27056,27145.2500
2021-08-20 19:00:00,28046,27627,27331.5000
2021-08-20 20:00:00,29032,28584,28340.7500
2021-08-20 21:00:00,30355,29904,29624.7500
2021-08-20 22:00:00,31673,31216,31121.5000
2021-08-20 23:00:00,32627,32307,32337.2500
2021-08-21 00:00:00,32916,33048,33030.5000
2021-08-21 01:00:00,32670,32908,32529.7500
2021-08-21 02:00:00,32266,32317,31798.0000
2021-08-21 03:00:00,31618,31857,31485.7500
2021-08-21 04:00:00,30223,30605,30219.0000
2021-08-21 05:00:00,28347,28612,28300.7500
2021-08-21 06:00:00,26484,26615,26346.5000
2021-08-21 07:00:00,25046,25040,24697.5000
2021-08-21 08:00:00,23763,23705,23406.2500
2021-08-21 09:00:00,22943,22817,22504.0000
2021-08-21 10:00:00,22535,22242,21959.5000
2021-08-21 11:00:00,22528,22052,21838.5000
2021-08-21 12:00:00,22883,22341,22202.0000
2021-08-21 13:00:00,23530,22545,22438.7500
2021-08-21 14:00:00,24060,22787,22911.5000
2021-08-21 15:00:00,24554,23089,23234.2500
2021-08-21 16:00:00,24619,23215,23508.5000
2021-08-21 17:00:00,24363,23246,23636.0000
2021-08-21 18:00:00,24252,23495,23752.7500
2021-08-21 19:00:00,24032,23958,23908.5000
2021-08-21 20:00:00,24019,24669,23807.0000
2021-08-21 21:00:00,24514,25621,23997.0000
2021-08-21 22:00:00,25454,26952,24717.7500
2021-08-21 23:00:00,26914,28193,25770.5000
2021-08-22 00:00:00,27983,29334,27087.0000
2021-08-22 01:00:00,28902,29685,28001.5000
2021-08-22 02:00:00,29194,29335,28206.0000
2021-08-22 03:00:00,28860,29177,28529.7500
2021-08-22 04:00:00,27704,28088,27610.7500
2021-08-22 05:00:00,26065,26459,26116.5000
2021-08-22 06:00:00,24519,24829,24472.0000
2021-08-22 07:00:00,23401,23581,23057.5000
2021-08-22 08:00:00,22419,22501,21948.2500
2021-08-22 09:00:00,21700,21653,21193.0000
2021-08-22 10:00:00,21289,21088,20679.2500
2021-08-22 11:00:00,21145,20816,20510.0000
2021-08-22 12:00:00,21261,20871,20662.2500
2021-08-22 13:00:00,21544,20712,20644.2500
2021-08-22 14:00:00,22136,20591,20689.0000
2021-08-22 15:00:00,22851,20741,20790.7500
2021-08-22 16:00:00,22976,20538,20831.5000
2021-08-22 17:00:00,22742,20288,21095.7500
2021-08-22 18:00:00,22472,20295,21137.7500
2021-08-22 19:00:00,22767,20722,21156.0000
2021-08-22 20:00:00,23200,21671,21524.0000
2021-08-22 21:00:00,24287,22976,22860.0000
2021-08-22 22:00:00,26009,24780,24517.7500
2021-08-22 23:00:00,27561,26622,26389.5000
2021-08-23 00:00:00,29069,28409,28207.2500
2021-08-23 01:00:00,29796,29328,29278.0000
2021-08-23 02:00:00,29782,29249,29275.5000
2021-08-23 03:00:00,29448,28998,29265.0000
2021-08-23 04:00:00,28109,27737,28049.0000
2021-08-23 05:00:00,26091,25933,26145.2500
2021-08-23 06:00:00,24251,24064,24171.5000
2021-08-23 07:00:00,22944,22963,22766.7500
2021-08-23 08:00:00,22028,22006,21657.0000
2021-08-23 09:00:00,21434,21381,20975.5000
2021-08-23 10:00:00,21333,21106,20711.7500
2021-08-23 11:00:00,21852,21479,21040.7500
2021-08-23 12:00:00,23079,22576,22210.2500
2021-08-23 13:00:00,24634,24142,23737.2500
2021-08-23 14:00:00,25660,25094,24845.2500
2021-08-23 15:00:00,26416,25385,25457.0000
2021-08-23 16:00:00,27112,25241,25620.7500
2021-08-23 17:00:00,27114,25060,25605.2500
2021-08-23 18:00:00,26879,25276,25769.5000
2021-08-23 19:00:00,27218,25756,25993.5000
2021-08-23 20:00:00,27910,26698,26894.0000
2021-08-23 21:00:00,29105,27929,28209.5000
2021-08-23 22:00:00,30629,29406,29845.0000
2021-08-23 23:00:00,32049,30860,31296.2500
2021-08-24 00:00:00,32924,32241,32544.7500
2021-08-24 01:00:00,33015,32783,32790.2500
2021-08-24 02:00:00,32690,32456,32308.0000
2021-08-24 03:00:00,32018,31901,31858.7500
2021-08-24 04:00:00,30288,30109,30330.5000
2021-08-24 05:00:00,27868,27670,28014.7500
2021-08-24 06:00:00,25837,25484,25734.7500
2021-08-24 07:00:00,24289,24100,24121.2500
2021-08-24 08:00:00,23211,22917,22836.5000
2021-08-24 09:00:00,22486,22158,22046.2500
2021-08-24 10:00:00,22254,21795,21690.5000
2021-08-24 11:00:00,22643,22011,21832.2500
2021-08-24 12:00:00,23720,23063,22926.5000
2021-08-24 13:00:00,25111,24403,24262.2500
2021-08-24 14:00:00,25940,25239,25235.7500
2021-08-24 15:00:00,26565,25558,25222.5000
2021-08-24 16:00:00,26788,25452,25049.7500
2021-08-24 17:00:00,27130,25284,25010.0000
2021-08-24 18:00:00,27418,25681,25517.7500
2021-08-24 19:00:00,28080,26602,26564.0000
2021-08-24 20:00:00,29001,27941,27849.0000
